 2.10  30
  5.00  -5.2565  -4.6575  -4.0386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.80  -5.4565  -4.8575  -4.2386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.60  -5.6565  -5.0575  -4.4386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.40  -5.8565  -5.2575  -4.6386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.20  -6.0565  -5.4575  -4.8386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.00  -6.2565  -5.6575  -5.0386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 2.42  34
 10.60   0.2635   0.8625   1.4814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 10.40   0.0635   0.6625   1.2814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 10.20  -0.1365   0.4625   1.0814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 10.00  -0.3365   0.2625   0.8814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.80  -0.5365   0.0625   0.6814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.60  -0.7365  -0.1375   0.4814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.40  -0.9365  -0.3375   0.2814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.20  -1.1365  -0.5375   0.0814   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.00  -1.3365  -0.7375  -0.1186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.80  -1.5365  -0.9375  -0.3186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.60  -1.7365  -1.1375  -0.5186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.40  -1.9365  -1.3375  -0.7186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.20  -2.1365  -1.5375  -0.9186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.00  -2.3365  -1.7375  -1.1186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.80  -2.5365  -1.9375  -1.3186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.60  -2.7365  -2.1375  -1.5186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.40  -2.9365  -2.3375  -1.7186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.20  -3.1365  -2.5375  -1.9186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.00  -3.3365  -2.7375  -2.1186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.80  -3.5365  -2.9375  -2.3186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.60  -3.7365  -3.1375  -2.5186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.40  -3.9365  -3.3375  -2.7186   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
